   0.16603,   0.25073,   0.00898,   0.21774,   0.34409,   0.21444,   0.21120,   0.16111,   0.00000
   0.28599,   0.38916,   0.00811,   0.18548,   0.31900,   0.29724,   0.31298,   0.31363,   1.00000
   0.29750,   0.40561,   0.00738,   0.32258,   0.40860,   0.42675,   0.32061,   0.29552,   1.00000
   0.31286,   0.39981,   0.00630,   0.43548,   0.34409,   0.32272,   0.38083,   0.29552,   0.00000
   0.33589,   0.42304,   0.00604,   0.56855,   0.45520,   0.51168,   0.36387,   0.34318,   0.00000
   0.28215,   0.35044,   0.00847,   0.50000,   0.23297,   0.32272,   0.40628,   0.26787,   0.00000
   0.23704,   0.30494,   0.01028,   0.55242,   0.46595,   0.51168,   0.33757,   0.20114,   0.00000
   0.40691,   0.50048,   0.00723,   0.46371,   0.45878,   0.32272,   0.44020,   0.39943,   0.00000
   0.35509,   0.46079,   0.00663,   0.29839,   0.42652,   0.42675,   0.43257,   0.34318,   0.00000
   0.18810,   0.28751,   0.00993,   0.24597,   0.52330,   0.42675,   0.18490,   0.24690,   0.00000
   0.18426,   0.27590,   0.00900,   0.26613,   0.24014,   0.19533,   0.22053,   0.22784,   0.00000
   0.25912,   0.33785,   0.00681,   0.39919,   0.24731,   0.21444,   0.37320,   0.21926,   0.00000
   0.35029,   0.40465,   0.00864,   0.50000,   0.34050,   0.32272,   0.34690,   0.36225,   0.00000
   0.38868,   0.45015,   0.00898,   0.50000,   0.29391,   0.29724,   0.44953,   0.35367,   0.00000
   0.47697,   0.56825,   0.00749,   0.51210,   0.48387,   0.42675,   0.44953,   0.45853,   0.00000
   0.27831,   0.34269,   0.00957,   0.34677,   0.30108,   0.25690,   0.28753,   0.32412,   0.00000
   0.25720,   0.34656,   0.01158,   0.34677,   0.29032,   0.14862,   0.27057,   0.28694,   1.00000
   0.34165,   0.44240,   0.01046,   0.19758,   0.12186,   0.14862,   0.32994,   0.40991,   1.00000
   0.39443,   0.51985,   0.01004,   0.27016,   0.17563,   0.17410,   0.36387,   0.45853,   0.00000
   0.44626,   0.56631,   0.00873,   0.32661,   0.31900,   0.17410,   0.43257,   0.50429,   1.00000
   0.43282,   0.53340,   0.00818,   0.33871,   0.49821,   0.55414,   0.44020,   0.44805,   0.00000
   0.35413,   0.42788,   0.01070,   0.36290,   0.26165,   0.32272,   0.38931,   0.37274,   0.00000
   0.42898,   0.52953,   0.00951,   0.38306,   0.16129,   0.17410,   0.40628,   0.49571,   0.00000
   0.39443,   0.50823,   0.00968,   0.30242,   0.45520,   0.32272,   0.36387,   0.45853,   0.00000
   0.31958,   0.41626,   0.01156,   0.49597,   0.29391,   0.32272,   0.31298,   0.34318,   0.00000
   0.34549,   0.44530,   0.01054,   0.44355,   0.12186,   0.23567,   0.38931,   0.37274,   0.00000
   0.44818,   0.54405,   0.00964,   0.44355,   0.27240,   0.21444,   0.44953,   0.48522,   0.00000
   0.45681,   0.56438,   0.00924,   0.28629,   0.30108,   0.23567,   0.43257,   0.50429,   1.00000
   0.51823,   0.60987,   0.00736,   0.29435,   0.06452,   0.14862,   0.56658,   0.50429,   0.00000
   0.51440,   0.59826,   0.00668,   0.33065,   0.24731,   0.23567,   0.49958,   0.53384,   0.00000
   0.46353,   0.55663,   0.00878,   0.37500,   0.29032,   0.32272,   0.44020,   0.52526,   1.00000
   0.45010,   0.55373,   0.00898,   0.39919,   0.29391,   0.42675,   0.46565,   0.48522,   0.00000
   0.45969,   0.57309,   0.00685,   0.27419,   0.31183,   0.51168,   0.44020,   0.50429,   1.00000
   0.40019,   0.51307,   0.00858,   0.34274,   0.62724,   0.42675,   0.37320,   0.44805,   0.00000
   0.36852,   0.45111,   0.00993,   0.41532,   0.35842,   0.27813,   0.34690,   0.40991,   0.00000
   0.34645,   0.42304,   0.00993,   0.41532,   0.27240,   0.23567,   0.32994,   0.38132,   0.00000
   0.40883,   0.49564,   0.00882,   0.43548,   0.16129,   0.29724,   0.40628,   0.45853,   0.00000
   0.43090,   0.52565,   0.00948,   0.25000,   0.13978,   0.19533,   0.38931,   0.49571,   1.00000
   0.38100,   0.47822,   0.01061,   0.21371,   0.41577,   0.32272,   0.35623,   0.39085,   0.00000
   0.24568,   0.30010,   0.01196,   0.37903,   0.34050,   0.42675,   0.27990,   0.27645,   0.00000
   0.37812,   0.45692,   0.00935,   0.44355,   0.31183,   0.25690,   0.38931,   0.42898,   0.00000
   0.37716,   0.45499,   0.00940,   0.33468,   0.27957,   0.23567,   0.38083,   0.40991,   0.00000
   0.38676,   0.45983,   0.01019,   0.44355,   0.28315,   0.17410,   0.41391,   0.41849,   0.00000
   0.42418,   0.50242,   0.01008,   0.38306,   0.37993,   0.38429,   0.41391,   0.47664,   0.00000
   0.54127,   0.60407,   0.00701,   0.40726,   0.58065,   0.51168,   0.65225,   0.52526,   0.00000
   0.57486,   0.66699,   0.00535,   0.24597,   0.50538,   0.51168,   0.60221,   0.56244,   1.00000
   0.45106,   0.56244,   0.00699,   0.19355,   0.58423,   0.42675,   0.40628,   0.52526,   1.00000
   0.46065,   0.57212,   0.00710,   0.23790,   0.44444,   0.42675,   0.49025,   0.51478,   0.00000
   0.63148,   0.68925,   0.00409,   0.36694,   0.67384,   0.70276,   0.65225,   0.64824,   0.00000
   0.54702,   0.57890,   0.00692,   0.45968,   0.40860,   0.42675,   0.57591,   0.53384,   0.00000
   0.55854,   0.65731,   0.00588,   0.30242,   0.43728,   0.49257,   0.52587,   0.61106,   1.00000
   0.55566,   0.62439,   0.00469,   0.44355,   0.47312,   0.51168,   0.60984,   0.56244,   1.00000
   0.59885,   0.58083,   0.00634,   0.49194,   0.22222,   0.51168,   0.66158,   0.57102,   0.00000
   0.52303,   0.62536,   0.00800,   0.30645,   0.58423,   0.51168,   0.57591,   0.59009,   1.00000
   0.52687,   0.63698,   0.00621,   0.26210,   0.62007,   0.51168,   0.55895,   0.58151,   1.00000
   0.49328,   0.59245,   0.00564,   0.36694,   0.57706,   0.42675,   0.53350,   0.54433,   1.00000
   0.47505,   0.53921,   0.00884,   0.38306,   0.34767,   0.44586,   0.49025,   0.48522,   0.00000
   0.50480,   0.55276,   0.00862,   0.41532,   0.24731,   0.29724,   0.47328,   0.54433,   0.00000
   0.52495,   0.55760,   0.00889,   0.45565,   0.20430,   0.23567,   0.52587,   0.55291,   0.00000
   0.52591,   0.56728,   0.00946,   0.31855,   0.13262,   0.23567,   0.55895,   0.49571,   0.00000
   0.54990,   0.57793,   0.00774,   0.50000,   0.35842,   0.38429,   0.56658,   0.52526,   0.00000
   0.61420,   0.58664,   0.00617,   0.57258,   0.35125,   0.42675,   0.65225,   0.59009,   0.00000
   0.64299,   0.61375,   0.00738,   0.49194,   0.27240,   0.42675,   0.66921,   0.63870,   0.00000
   0.59693,   0.57018,   0.00807,   0.39113,   0.18638,   0.29724,   0.61832,   0.54433,   0.00000
   0.60749,   0.57599,   0.00840,   0.48387,   0.48746,   0.38429,   0.56658,   0.64824,   1.00000
   0.56526,   0.60019,   0.00906,   0.34677,   0.44803,   0.34395,   0.51654,   0.63870,   1.00000
   0.58637,   0.52953,   0.00909,   0.44758,   0.30466,   0.23567,   0.65225,   0.53384,   0.00000
   0.64683,   0.60019,   0.00707,   0.39516,   0.21864,   0.25690,   0.70229,   0.57102,   0.00000
   0.68714,   0.67377,   0.00515,   0.37097,   0.28315,   0.32272,   0.70229,   0.66730,   0.00000
   0.53839,   0.61955,   0.00511,   0.21774,   0.73118,   0.59873,   0.66921,   0.52526,   1.00000
   0.46641,   0.54405,   0.00911,   0.47177,   0.60573,   0.51168,   0.45717,   0.52526,   0.00000
   0.51631,   0.57696,   0.00869,   0.45161,   0.32616,   0.42675,   0.60221,   0.50429,   0.00000
   0.62764,   0.63117,   0.00665,   0.47177,   0.54839,   0.59873,   0.59288,   0.63012,   0.00000
   0.51344,   0.51016,   0.00911,   0.56452,   0.42652,   0.42675,   0.53350,   0.49571,   0.00000
   0.56142,   0.55373,   0.00966,   0.54032,   0.36201,   0.32272,   0.61832,   0.53384,   0.00000
   0.66699,   0.61181,   0.00856,   0.48790,   0.50538,   0.51168,   0.68617,   0.68637,   1.00000
   0.65259,   0.70378,   0.00721,   0.38710,   0.47312,   0.32272,   0.64292,   0.68637,   1.00000
   0.65835,   0.68925,   0.00749,   0.46774,   0.10394,   0.25690,   0.68617,   0.66730,   0.00000
   0.68330,   0.62536,   0.00849,   0.52016,   0.28674,   0.29724,   0.72858,   0.60057,   0.00000
   0.64971,   0.59826,   0.00869,   0.52823,   0.45520,   0.32272,   0.71925,   0.60057,   0.00000
   0.78119,   0.70668,   0.00738,   0.53226,   0.51254,   0.51168,   0.82188,   0.72450,   0.00000
   0.76871,   0.76670,   0.00758,   0.43548,   0.44444,   0.42675,   0.77099,   0.74261,   1.00000
   0.71497,   0.66796,   0.00924,   0.39113,   0.33692,   0.34395,   0.69466,   0.72450,   0.00000
   0.69290,   0.63408,   0.00970,   0.43548,   0.26882,   0.29724,   0.69466,   0.65682,   0.00000
   0.72745,   0.65344,   0.00820,   0.55645,   0.35842,   0.32272,   0.73791,   0.69685,   0.00000
   0.74568,   0.69797,   0.00612,   0.45968,   0.50179,   0.51168,   0.72858,   0.72450,   1.00000
   0.65739,   0.72410,   0.00460,   0.37903,   0.50538,   0.42675,   0.62595,   0.68637,   1.00000
   0.70345,   0.65537,   0.00674,   0.48387,   0.30824,   0.29724,   0.77863,   0.63870,   0.00000
   0.83013,   0.86931,   0.00681,   0.50403,   0.58065,   0.59873,   0.84733,   0.79123,   0.00000
   0.87044,   0.91965,   0.00694,   0.28226,   0.68459,   0.51168,   0.80492,   0.89609,   0.00000
   0.84741,   0.91191,   0.00714,   0.53629,   0.56989,   0.42675,   0.79559,   0.86845,   1.00000
   0.70729,   0.79864,   0.00904,   0.45968,   0.40860,   0.29724,   0.72858,   0.75310,   1.00000
   0.69962,   0.77444,   0.00920,   0.49194,   0.32258,   0.32272,   0.65225,   0.72450,   0.00000
   0.66507,   0.77444,   0.00745,   0.31048,   0.32258,   0.42675,   0.64292,   0.71592,   1.00000
   0.65643,   0.74153,   0.00772,   0.32258,   0.47312,   0.36306,   0.66921,   0.67588,   1.00000
   0.69962,   0.75895,   0.00915,   0.47177,   0.16487,   0.17410,   0.66921,   0.70543,   0.00000
   0.72265,   0.78993,   0.00902,   0.52016,   0.15054,   0.17410,   0.71925,   0.69685,   0.00000
   0.78407,   0.84802,   0.00851,   0.46371,   0.25806,   0.17410,   0.79559,   0.75310,   0.00000
   0.79846,   0.85092,   0.00760,   0.42339,   0.22581,   0.27813,   0.78796,   0.76168,   0.00000
   0.80038,   0.87415,   0.00765,   0.37903,   0.16129,   0.23567,   0.77099,   0.80172,   0.00000
   0.74952,   0.83640,   0.00763,   0.42742,   0.18996,   0.23567,   0.71162,   0.78265,   1.00000
   0.76583,   0.86834,   0.00696,   0.33065,   0.38351,   0.44586,   0.71925,   0.81983,   1.00000
   0.78887,   0.86931,   0.00659,   0.41129,   0.50896,   0.51168,   0.75488,   0.81030,   1.00000
   0.78887,   0.85576,   0.00619,   0.55242,   0.42294,   0.44586,   0.72858,   0.81983,   0.00000
   0.66891,   0.76379,   0.00769,   0.35484,   0.21147,   0.29724,   0.71162,   0.70543,   1.00000
   0.66411,   0.74927,   0.00783,   0.41129,   0.09677,   0.23567,   0.66921,   0.71592,   0.00000
   0.70441,   0.81123,   0.00416,   0.29435,   0.36201,   0.42675,   0.65225,   0.76168,   1.00000
   0.69098,   0.78122,   0.00577,   0.27823,   0.20789,   0.23567,   0.66921,   0.72450,   1.00000
   0.70729,   0.79380,   0.00718,   0.43548,   0.09319,   0.23567,   0.65225,   0.72450,   1.00000
   0.62764,   0.68441,   0.00913,   0.45565,   0.08244,   0.23567,   0.62595,   0.61964,   0.00000
   0.73512,   0.78993,   0.00811,   0.55645,   0.15771,   0.23567,   0.77099,   0.72450,   1.00000
   0.75528,   0.78025,   0.00794,   0.51210,   0.33333,   0.27813,   0.72858,   0.75310,   0.00000
   0.78503,   0.83349,   0.00732,   0.46774,   0.18996,   0.17410,   0.77863,   0.78265,   1.00000
   0.80326,   0.83253,   0.00738,   0.48387,   0.24731,   0.14862,   0.77099,   0.78265,   0.00000
   0.79559,   0.87803,   0.00688,   0.43145,   0.40143,   0.29724,   0.75488,   0.81983,   0.00000
   0.80518,   0.87706,   0.00672,   0.44758,   0.51613,   0.34395,   0.77099,   0.83889,   1.00000
   0.84069,   0.90803,   0.00630,   0.46371,   0.37634,   0.42675,   0.80492,   0.84747,   0.00000
   0.84837,   0.91578,   0.00528,   0.47581,   0.62366,   0.53291,   0.78796,   0.86845,   1.00000
   0.78119,   0.86447,   0.00535,   0.38710,   0.32616,   0.38429,   0.76251,   0.80172,   1.00000
   0.78887,   0.84414,   0.00776,   0.59677,   0.11828,   0.14862,   0.73791,   0.80172,   0.00000
   0.77255,   0.84705,   0.00889,   0.41935,   0.11828,   0.23567,   0.70229,   0.80172,   0.00000
   0.77927,   0.84318,   0.00867,   0.53226,   0.12903,   0.21444,   0.74555,   0.81030,   0.00000
   0.82726,   0.88190,   0.00765,   0.47177,   0.10394,   0.21444,   0.82188,   0.81983,   0.00000
   0.74088,   0.77541,   0.00798,   0.41532,   0.36559,   0.38429,   0.77099,   0.74261,   1.00000
   0.74088,   0.83253,   0.00805,   0.42339,   0.37634,   0.42675,   0.72858,   0.76168,   1.00000
   0.76871,   0.86544,   0.00836,   0.44355,   0.41577,   0.27813,   0.71925,   0.80172,   0.00000
   0.80134,   0.89351,   0.00860,   0.40726,   0.05018,   0.14862,   0.77863,   0.81030,   0.00000
   0.82821,   0.90997,   0.00754,   0.37500,   0.01075,   0.06794,   0.79559,   0.81983,   0.00000
   0.85605,   0.94579,   0.00608,   0.44355,   0.18996,   0.23567,   0.79559,   0.87703,   0.00000
   0.78407,   0.89932,   0.00597,   0.27823,   0.21505,   0.23567,   0.78796,   0.83889,   1.00000
   0.76200,   0.84802,   0.00628,   0.39516,   0.29032,   0.23567,   0.70229,   0.78265,   1.00000
   0.77639,   0.85479,   0.00718,   0.49194,   0.04659,   0.14862,   0.78796,   0.74261,   0.00000
   0.83493,   0.88480,   0.00659,   0.54435,   0.40860,   0.32272,   0.81425,   0.82841,   0.00000
   0.86564,   0.92256,   0.00604,   0.59677,   0.46595,   0.42675,   0.83885,   0.83889,   0.00000
   0.81478,   0.90513,   0.00756,   0.33065,   0.46237,   0.51168,   0.82188,   0.82841,   1.00000
   0.82150,   0.92352,   0.00809,   0.20565,   0.25448,   0.14862,   0.79559,   0.85796,   0.00000
   0.90019,   0.97193,   0.00648,   0.38710,   0.37634,   0.25690,   0.88126,   0.91420,   0.00000
   0.85029,   0.90029,   0.00734,   0.44758,   0.31541,   0.51168,   0.83885,   0.87703,   1.00000
   0.83685,   0.88577,   0.00741,   0.55242,   0.32975,   0.49257,   0.82188,   0.84747,   1.00000
   0.85605,   0.94095,   0.00557,   0.47984,   0.53405,   0.49257,   0.89059,   0.84747,   1.00000
   0.79175,   0.91384,   0.00508,   0.39113,   0.13978,   0.23567,   0.71925,   0.84747,   1.00000
   0.82821,   0.92256,   0.00489,   0.41532,   0.22222,   0.38429,   0.83121,   0.82841,   0.00000
   0.89635,   0.96612,   0.00599,   0.53226,   0.32616,   0.34395,   0.83885,   0.91420,   0.00000
   0.86372,   0.95547,   0.00630,   0.50403,   0.38351,   0.27813,   0.82188,   0.86845,   1.00000
   0.82821,   0.91772,   0.00747,   0.46774,   0.26523,   0.32272,   0.79559,   0.85796,   1.00000
   0.85893,   0.92643,   0.00756,   0.51613,   0.39427,   0.49257,   0.82188,   0.82841,   1.00000
   0.93282,   0.98258,   0.00721,   0.47177,   0.48029,   0.34395,   0.89059,   0.94376,   0.00000
   0.92610,   0.98258,   0.00820,   0.51210,   0.21147,   0.38429,   0.86429,   0.93327,   0.00000
   0.90499,   0.95353,   0.00875,   0.54839,   0.34050,   0.23567,   0.87193,   0.91420,   0.00000
   0.94338,   0.98354,   0.00789,   0.47581,   0.32258,   0.23567,   0.88126,   0.95424,   0.00000
   0.92802,   0.98548,   0.00730,   0.26613,   0.30824,   0.23567,   0.85496,   0.92469,   0.00000
   0.89731,   0.95934,   0.00692,   0.43952,   0.25448,   0.29724,   0.83885,   0.90562,   0.00000
   0.90211,   0.96321,   0.00637,   0.49194,   0.19355,   0.17410,   0.85496,   0.89609,   1.00000
   0.87620,   0.94676,   0.00685,   0.43952,   0.17921,   0.17410,   0.83885,   0.90562,   1.00000
   0.89923,   0.97580,   0.00732,   0.38306,   0.26165,   0.36306,   0.83885,   0.93327,   1.00000
   0.83877,   0.92256,   0.00838,   0.37500,   0.39427,   0.38429,   0.79559,   0.87703,   1.00000
   0.82726,   0.81994,   0.00933,   0.59677,   0.27957,   0.23567,   0.78796,   0.81030,   0.00000
   0.82246,   0.84608,   0.00858,   0.59677,   0.11828,   0.14862,   0.76251,   0.82841,   0.00000
   0.83301,   0.89061,   0.00783,   0.44355,   0.14695,   0.19533,   0.80492,   0.81983,   0.00000
   0.82917,   0.90513,   0.00752,   0.30242,   0.10753,   0.23567,   0.78796,   0.83889,   1.00000
   0.77063,   0.86254,   0.00732,   0.41532,   0.39068,   0.29724,   0.69466,   0.81983,   1.00000
   0.81478,   0.86060,   0.00796,   0.47581,   0.08961,   0.14862,   0.77863,   0.81983,   0.00000
   0.81094,   0.85963,   0.00776,   0.46774,   0.12545,   0.25690,   0.78796,   0.78265,   0.00000
   0.84165,   0.87318,   0.00639,   0.44758,   0.40860,   0.42675,   0.81425,   0.82841,   1.00000
   0.89443,   0.91772,   0.00561,   0.40323,   0.31900,   0.44586,   0.85496,   0.88751,   0.00000
   0.86084,   0.85286,   0.00699,   0.45161,   0.23656,   0.23567,   0.83885,   0.82841,   0.00000
   0.85988,   0.91288,   0.00610,   0.50000,   0.54480,   0.42675,   0.80492,   0.86845,   1.00000
   0.86660,   0.89835,   0.00630,   0.48790,   0.47670,   0.42675,   0.78796,   0.90562,   1.00000
   0.81478,   0.84124,   0.00829,   0.47984,   0.16487,   0.23567,   0.80492,   0.78265,   0.00000
   0.83589,   0.90610,   0.00829,   0.50000,   0.26165,   0.29724,   0.81425,   0.86845,   1.00000
   0.90307,   0.96128,   0.00780,   0.56048,   0.41935,   0.34395,   0.85496,   0.91420,   0.00000
   0.90979,   0.96515,   0.00703,   0.51613,   0.45161,   0.32272,   0.86429,   0.91420,   0.00000
   0.90691,   0.99032,   0.00641,   0.53226,   0.38351,   0.32272,   0.83885,   0.92469,   1.00000
   0.85701,   0.96515,   0.00637,   0.47177,   0.50179,   0.42675,   0.79559,   0.89609,   1.00000
   0.90307,   1.00000,   0.00676,   0.51613,   0.44444,   0.32272,   0.85496,   0.92469,   0.00000
   0.85605,   0.94869,   0.00794,   0.48387,   0.30108,   0.42675,   0.83885,   0.86845,   1.00000
   0.76392,   0.83640,   0.00902,   0.56452,   0.21864,   0.17410,   0.73791,   0.74261,   0.00000
   0.80902,   0.86641,   0.00867,   0.46774,   0.20789,   0.32272,   0.80492,   0.80172,   0.00000
   0.84453,   0.92352,   0.00718,   0.53629,   0.37276,   0.32272,   0.77099,   0.85796,   1.00000
   0.77447,   0.83737,   0.00814,   0.44355,   0.36201,   0.42675,   0.75488,   0.75310,   0.00000
   0.78695,   0.84221,   0.00862,   0.42742,   0.07527,   0.14862,   0.77099,   0.74261,   0.00000
   0.81094,   0.85866,   0.00880,   0.49194,   0.10394,   0.19533,   0.79559,   0.76168,   0.00000
   0.85221,   0.90223,   0.00856,   0.52419,   0.30824,   0.23567,   0.83885,   0.82841,   0.00000
   0.87524,   0.91578,   0.00847,   0.45565,   0.17921,   0.17410,   0.85496,   0.83889,   0.00000
   0.89060,   0.93804,   0.00831,   0.47984,   0.20789,   0.23567,   0.85496,   0.87703,   0.00000
   0.89731,   0.95837,   0.00752,   0.54435,   0.38710,   0.34395,   0.84733,   0.87703,   0.00000
   0.87044,   0.94288,   0.00712,   0.56855,   0.37276,   0.32272,   0.83121,   0.89609,   1.00000
   0.85125,   0.94385,   0.00714,   0.39919,   0.30466,   0.25690,   0.79559,   0.89609,   1.00000
   0.89635,   0.97193,   0.00725,   0.51210,   0.30466,   0.29724,   0.86429,   0.89609,   0.00000
   0.90307,   0.98354,   0.00712,   0.54839,   0.25806,   0.42675,   0.86429,   0.89609,   1.00000
   0.86756,   0.96612,   0.00721,   0.53226,   0.35125,   0.32272,   0.82188,   0.89609,   1.00000
   0.83877,   0.93804,   0.00736,   0.33468,   0.17563,   0.23567,   0.78796,   0.88751,   0.00000
   0.85605,   0.95257,   0.00760,   0.16935,   0.14337,   0.14862,   0.80492,   0.89609,   1.00000
   0.86372,   0.95257,   0.00778,   0.14516,   0.05735,   0.14862,   0.85496,   0.87703,   0.00000
   0.85125,   0.91675,   0.00772,   0.33871,   0.16846,   0.23567,   0.81425,   0.86845,   1.00000
   0.82630,   0.91965,   0.00727,   0.35081,   0.11111,   0.17410,   0.77863,   0.86845,   1.00000
   0.76967,   0.89255,   0.00659,   0.24597,   0.20789,   0.29724,   0.74555,   0.82841,   1.00000
   0.75240,   0.81607,   0.00882,   0.43952,   0.28315,   0.27813,   0.71162,   0.78265,   1.00000
   0.74856,   0.80348,   0.00935,   0.47177,   0.14337,   0.21444,   0.72858,   0.74261,   0.00000
   0.78119,   0.83833,   0.00860,   0.48790,   0.29391,   0.27813,   0.77863,   0.77216,   0.00000
   0.81574,   0.84705,   0.00783,   0.56048,   0.30108,   0.29724,   0.82188,   0.78265,   0.00000
   0.83973,   0.86350,   0.00776,   0.58065,   0.36559,   0.42675,   0.83121,   0.81983,   0.00000
   0.84741,   0.87803,   0.00816,   0.49597,   0.35125,   0.29724,   0.83121,   0.82841,   0.00000
   0.86372,   0.87415,   0.00758,   0.44758,   0.39785,   0.32272,   0.83885,   0.83889,   0.00000
   0.78983,   0.87512,   0.00787,   0.38306,   0.08602,   0.23567,   0.76251,   0.83889,   1.00000
   0.78023,   0.82865,   0.00827,   0.41532,   0.10753,   0.14862,   0.77863,   0.75310,   0.00000
   0.81766,   0.83930,   0.00800,   0.47984,   0.14695,   0.21444,   0.80492,   0.81983,   0.00000
   0.77255,   0.80542,   0.00805,   0.46774,   0.24014,   0.23567,   0.74555,   0.77216,   1.00000
   0.72457,   0.72798,   0.00809,   0.51210,   0.27599,   0.53291,   0.69466,   0.73403,   0.00000
   0.69386,   0.70668,   0.00924,   0.49194,   0.20430,   0.23567,   0.73791,   0.63870,   0.00000
   0.75432,   0.74153,   0.00816,   0.57258,   0.39068,   0.32272,   0.77099,   0.71592,   0.00000
   0.83589,   0.85092,   0.00663,   0.48790,   0.50538,   0.42675,   0.80492,   0.84747,   0.00000
   0.77159,   0.85286,   0.00608,   0.47581,   0.33692,   0.27813,   0.75488,   0.80172,   1.00000
   0.72361,   0.79574,   0.00811,   0.52823,   0.27240,   0.27813,   0.69466,   0.72450,   0.00000
   0.72553,   0.80736,   0.00829,   0.44758,   0.29391,   0.38429,   0.67854,   0.76168,   1.00000
   0.71593,   0.81026,   0.00856,   0.39113,   0.25806,   0.34395,   0.62595,   0.78265,   1.00000
   0.68330,   0.74734,   0.00957,   0.38710,   0.07527,   0.14862,   0.69466,   0.69685,   1.00000
   0.69674,   0.75992,   0.00951,   0.38306,   0.08961,   0.17410,   0.71925,   0.67588,   0.00000
   0.69386,   0.78703,   0.00807,   0.35887,   0.32616,   0.42675,   0.66921,   0.76168,   1.00000
   0.74568,   0.83930,   0.00610,   0.38306,   0.46953,   0.36306,   0.71162,   0.78265,   1.00000
   0.73512,   0.84898,   0.00674,   0.31048,   0.26523,   0.44586,   0.68617,   0.72450,   1.00000
   0.59501,   0.68151,   0.00957,   0.46774,   0.36201,   0.42675,   0.62595,   0.57102,   0.00000
   0.64012,   0.73572,   0.00933,   0.47581,   0.10753,   0.23567,   0.60221,   0.67588,   0.00000
   0.65355,   0.73185,   0.00842,   0.50000,   0.36918,   0.42675,   0.66921,   0.64824,   0.00000
   0.70825,   0.80348,   0.00685,   0.51210,   0.46953,   0.42675,   0.72858,   0.71592,   0.00000
   0.74664,   0.83737,   0.00630,   0.43952,   0.26523,   0.32272,   0.71925,   0.78265,   1.00000
